Entry	Status	Organism	Subcellular location [CC]
O35900	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9DCJ1	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q924L1	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q9WTL7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q8BPP5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q86Y78}. Cytoplasm {ECO:0000250|UniProtKB:Q86Y78}. Cell membrane {ECO:0000250|UniProtKB:Q66IA6}; Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:Q66IA6}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:D3ZTT2}. Membrane raft {ECO:0000250|UniProtKB:Q66IA6}.
Q3UFF7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P08905	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted.
Q99MV5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:20534472, ECO:0000269|PubMed:23166510}. Note=Component of the meiotic nuage, also named P granule, a germ-cell-specific organelle required to repress transposon activity during meiosis (PubMed:20534472, PubMed:23166510). {ECO:0000269|PubMed:23166510, ECO:0000305|PubMed:20534472}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:11854500}.
Q80WQ8	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome, centromere {ECO:0000250}. Note=Associated with centromeres in interphase cells, from late anaphase to the G1 phase. Not detected on centromeres during earlier phases of mitosis. Associated with chromatin (By similarity). {ECO:0000250}.
Q8K2A6	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q5BKQ4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10235541}. Note=Secreted in acinar cells.
Q6P566	reviewed	Mus musculus (Mouse)	
Q8C561	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
E9QA62	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q0VAK6}. Cytoplasm, myofibril, sarcomere, A band {ECO:0000269|PubMed:24960163}. Cytoplasm, myofibril, sarcomere, M line {ECO:0000250|UniProtKB:Q0VAK6}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q0VAK6}. Note=Highly expressed in nonstriated areas of developing myotubes, where it shows a granular cytoplasmic pattern. In sarcomeres, highly expressed in the M band region and, at lower levels, along actin thin filaments. Not detected in Z-disks. In sarcomeres, may be located near, but not at, actin thin filament pointed end. {ECO:0000250|UniProtKB:Q0VAK6}.
Q80YE4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:17651901}; Single-pass type I membrane protein {ECO:0000269|PubMed:17651901}. Cytoplasm {ECO:0000269|PubMed:17651901}. Cytoplasm, perinuclear region {ECO:0000250}. Cell projection, dendrite {ECO:0000269|PubMed:17651901}. Cell projection, axon {ECO:0000269|PubMed:17651901}. Cell projection, growth cone {ECO:0000269|PubMed:17651901}. Note=Predominantly perinuclear. {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform 2: Membrane. Note=Peripheral membrane protein.; SUBCELLULAR LOCATION: Isoform 3: Membrane; Single-pass type I membrane protein.
Q9CXD9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:19336404}.
Q91YK0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
P0C192	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein. Cell junction, synapse, presynaptic cell membrane {ECO:0000250}.
Q9DAK8	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18953341}.
Q8K0B3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q66JT1	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q6NSJ5}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q6NSJ5}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q6NSJ5}. Note=In the absence of LRRC8A, resides primarily in a cytoplasmic compartment, probably the endoplasmic reticulum. Requires LRRC8A for expression at the cell membrane. {ECO:0000250|UniProtKB:Q6NSJ5}.
Q3URS3	reviewed	Mus musculus (Mouse)	
Q8CB67	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q91ZX7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Low-density lipoprotein receptor-related protein 1 85 kDa subunit: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Membrane, coated pit {ECO:0000250}.; SUBCELLULAR LOCATION: Low-density lipoprotein receptor-related protein 1 515 kDa subunit: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Extracellular side {ECO:0000250}. Membrane, coated pit {ECO:0000250}.; SUBCELLULAR LOCATION: Low-density lipoprotein receptor-related protein 1 intracellular domain: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=After cleavage, the intracellular domain (LRPICD) is detected both in the cytoplasm and in the nucleus. {ECO:0000250}.
A2ARV4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Membrane, coated pit {ECO:0000250}.
O88572	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Endoplasmic reticulum. Membrane raft {ECO:0000250|UniProtKB:O75581}. Note=On Wnt signaling, undergoes a cycle of caveolin- or clathrin-mediated endocytosis and plasma membrane location. Released from the endoplasmic reticulum on palmitoylation. Mono-ubiquitination retains it in the endoplasmic reticulum in the absence of palmitoylation. On Wnt signaling, phosphorylated, aggregates and colocalizes with AXIN1 and GSK3B at the plasma membrane in LRP6-signalsomes (By similarity). Chaperoned to the plasma membrane by MESD. {ECO:0000250}.
P59034	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q80TE7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000269|PubMed:22072671}.
Q8CDN9	reviewed	Mus musculus (Mouse)	
Q8K2F8	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8ND56}. Cytoplasm, P-body {ECO:0000250|UniProtKB:Q8ND56}. Note=Targeted to stress granules (SGs) in response to cellular stress. {ECO:0000250|UniProtKB:Q8ND56}.
P62311	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q8BLC3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.
P53349	reviewed	Mus musculus (Mouse)	
Q61083	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Upon EGF stimulation, translocates into the nucleus.
Q99N05	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P50538	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus.
Q80U28	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:Q8WXG6}. Cytoplasm {ECO:0000250}.
Q3UQS2	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q6NSQ7	reviewed	Mus musculus (Mouse)	
Q9Z1Q4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
P35460	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q9WUC3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q60767	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:7553896}; Single-pass type I membrane protein {ECO:0000269|PubMed:7553896}.
Q8VDG6	reviewed	Mus musculus (Mouse)	
Q9WTR2	reviewed	Mus musculus (Mouse)	
P27046	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type II membrane protein.
Q14BB9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:16837464}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16837464}. Note=According to PubMed:16837464, it colocalizes with microtubules.
A2AG50	reviewed	Mus musculus (Mouse)	
Q4KL35	reviewed	Mus musculus (Mouse)	
Q8BGS0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
Q8K2I4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Lysosome {ECO:0000250|UniProtKB:O00462}.
Q8BMF3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q8C052	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:15528209}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:15528209}. Note=Detected in perinuclear punctate network corresponding to mitochondrial aggregates and in the nucleus in cells exhibiting apoptosis. Associated specifically with microtubules stabilized by paclitaxel and colocalizes with RASSF1. In interphase cells, shows a diffuse cytoplasmic staining with partial localization to the microtubules. During the different stages of mitosis detected at the spindle microtubules. Detected in filopodia-like protrusions and synapses (By similarity). {ECO:0000250}.
O08663	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm. Note=About 30% of expressed METAP2 associates with polysomes. {ECO:0000255|HAMAP-Rule:MF_03175}.
Q60754	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q8BRX9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Multi-pass membrane protein. Early endosome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q3TZ87	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:Q86YJ5}; Multi-pass membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000250|UniProtKB:Q86YJ5}; Multi-pass membrane protein {ECO:0000255}.
Q9R1L5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10404183}; Peripheral membrane protein {ECO:0000269|PubMed:10404183}; Cytoplasmic side {ECO:0000269|PubMed:10404183}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10404183}. Note=Colocalizes with syntrophins at the cell membrane.
Q9CWV0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion matrix. Note=Colocalizes with MRPL12 and/or MRPL14. {ECO:0000250}.
Q99LB6	reviewed	Mus musculus (Mouse)	
P51942	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
P56671	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9D1M4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15680327}. Nucleus {ECO:0000269|PubMed:15680327}. Note=Cytoplasmic under growth arrest conditions. Translocated into the nucleus when growth resumes at S phase and following DNA damage.
Q8BL03	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12882971, ECO:0000269|PubMed:19287344}; Multi-pass membrane protein {ECO:0000269|PubMed:12882971, ECO:0000269|PubMed:19287344}.
Q8K595	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P97310	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P49736}.
E9Q956	reviewed	Mus musculus (Mouse)	
O08843	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Note=Also detected in a perinuclear region corresponding to the localization of the Golgi apparatus and throughout the cytoplasm. {ECO:0000250}.
Q9JJL9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O08999	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:Q14767}.
Q61810	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted. Note=Secretion occurs after coexpression with TGFB1 and requires complexing with 'Cys-33' of the TGFB1 propeptide.
Q9CQ22	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Late endosome membrane {ECO:0000250}; Lipid-anchor {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Lysosome membrane {ECO:0000250}; Lipid-anchor {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cell membrane {ECO:0000250|UniProtKB:Q6IAA8}; Lipid-anchor {ECO:0000250|UniProtKB:Q6IAA8}.
O88653	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Late endosome membrane {ECO:0000269|PubMed:15263099, ECO:0000269|PubMed:19177150}; Peripheral membrane protein {ECO:0000269|PubMed:15263099, ECO:0000269|PubMed:19177150}; Cytoplasmic side {ECO:0000269|PubMed:15263099, ECO:0000269|PubMed:19177150}.
P51885	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
P01724	reviewed	Mus musculus (Mouse)	
P01729	reviewed	Mus musculus (Mouse)	
P55249	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00726}.
Q9WVC2	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Isoform 1: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: Isoform 2: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}. Cell projection, dendrite. Note=Detected in Purkinje cells soma and proximal dendrites.; SUBCELLULAR LOCATION: Isoform 3: Secreted {ECO:0000250}.
Q80WJ7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Nucleus membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Cell junction, tight junction {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Note=In epithelial cells, recruited to tight junctions (TJ) during the maturation of the TJ complexes. A nucleolar staining may be due to nuclear targeting of an isoform lacking the transmembrane domain. TNF-alpha causes translocation from the cytoplasm to the nucleus (By similarity). {ECO:0000250}.
Q9CR62	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O35099	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Note=Interaction with 14-3-3 proteins alters the distribution of MAP3K5/ASK1 and restricts it to the perinuclear endoplasmic reticulum region. {ECO:0000250}.
Q99N03	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q99N09	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9EQJ9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15195140}; Peripheral membrane protein {ECO:0000269|PubMed:15195140}. Cell junction, tight junction {ECO:0000269|PubMed:15195140}. Nucleus {ECO:0000250}. Note=Concentrates in specific sites at the plasma membrane and in the nucleus. In epithelial cells, it localizes at tight junctions (By similarity). {ECO:0000250}.
Q04859	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}. Cytoplasm, cytoskeleton, spindle {ECO:0000250}. Midbody {ECO:0000250}. Cell projection, cilium, photoreceptor outer segment {ECO:0000269|PubMed:21148103}. Photoreceptor inner segment {ECO:0000250}. Note=Localizes in both the connecting cilia and the outer segment axonemes.
Q6P1J0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q9CPW9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03174}.
P27546	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
P26645	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}. Membrane {ECO:0000250|UniProtKB:P29966}; Lipid-anchor {ECO:0000250|UniProtKB:P29966}.
Q8R001	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associated with the microtubule network. Accumulates at the plus end of microtubules (By similarity). {ECO:0000250}.
Q8CIP4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q96L34}. Cytoplasm, cytoskeleton, microtubule organizing center {ECO:0000250|UniProtKB:Q96L34}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q96L34}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q96L34}. Cytoplasm {ECO:0000250|UniProtKB:Q96L34}. Note=Localized at the tips of neurite-like processes in differentiated neuroblast cells. Detected in the cytoplasm and neuropil of the hippocampus. {ECO:0000250|UniProtKB:Q96L34}.
Q0ZCJ7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16818234}.
P41242	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:7970703}. Membrane {ECO:0000250}. Note=In platelets, 90% of MATK localizes to the membrane fraction, and translocates to the cytoskeleton upon thrombin stimulation. {ECO:0000250}.
O89029	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted.
Q6KAU4	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Endosome {ECO:0000250}. Late endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q8CI17	reviewed	Mus musculus (Mouse)	
Q9Z2E2	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus. Nucleus matrix. Nucleus speckle. Chromosome. Note=Nuclear, in a punctate pattern. Associated with euchromatic regions of the chromosomes. Colocalizes with the Ten-1 ICD form of TENM1 in foci associated with the nuclear matrix.
Q9JKP5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9NR56}. Cytoplasm {ECO:0000250|UniProtKB:Q9NR56}. Cytoplasmic granule {ECO:0000250|UniProtKB:Q9NR56}. Note=Localized with DDX1, TIAL1 and YBX1 in stress granules upon stress. Localized in the cytoplasm of multinucleated myotubes. {ECO:0000250|UniProtKB:Q9NR56}.
P0C7A3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:18267071}; Multi-pass membrane protein {ECO:0000269|PubMed:18267071}.
Q5FW53	reviewed	Mus musculus (Mouse)	
P41149	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q8R4U7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus. Note=Also detected in soma and dendrites of neurons. {ECO:0000250}.
Q8K1T5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9Z1Q3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17008713}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:17008713}. Cell projection, filopodium {ECO:0000269|PubMed:17008713}.
P35461	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
O88188	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Secreted, extracellular space. Note=Associated with CD180 at the cell surface.
P25911	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}. Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Golgi apparatus {ECO:0000250}. Membrane {ECO:0000250|UniProtKB:P07948}; Lipid-anchor {ECO:0000250|UniProtKB:P07948}. Note=Accumulates in the nucleus by inhibition of Crm1-mediated nuclear export. Nuclear accumulation is increased by inhibition of its kinase activity. The trafficking from the Golgi apparatus to the cell membrane occurs in a kinase domain-dependent but kinase activity independent manner and is mediated by exocytic vesicular transport (By similarity). {ECO:0000250}.
Q99LE3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9JHQ5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22072986, ECO:0000269|PubMed:22093827}.
P60853	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Cell junction, synapse {ECO:0000250}. Note=Associated with the plasma membrane and with microtubules. Detected in dendritic spines, especially in the postsynaptic density (By similarity). {ECO:0000250}.
Q8C525	reviewed	Mus musculus (Mouse)	
Q9DBT9	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q63342}.
Q60700	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm. Membrane; Peripheral membrane protein.
Q5FWC3	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q3UPL6	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q99N08	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q99N10	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q61161	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:8643544}. Basolateral cell membrane {ECO:0000269|PubMed:8643544}; Peripheral membrane protein {ECO:0000269|PubMed:8643544}. Golgi apparatus membrane {ECO:0000269|PubMed:8643544}; Peripheral membrane protein {ECO:0000269|PubMed:8643544}.
P97820	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q8BPM2	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q61826	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
O54791	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978}.
P54843	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Nucleus.
Q9CQY5	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9H0U3}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9H0U3}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9H0U3}. Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9D8X0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q8BJS7	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}. Midbody {ECO:0000250}. Note=Localized at stabilized microtubules (MTs) during interphase and to the mitotic apparatus during mitosis. Localized at spindle poles in metaphase and spindle midzone during telophase. Colocalized with Polo-like kinase PLK1 to the center of spindle midzone. Localized at the midbody during cytokinesis. Colocalized with acetylated-tubulin at MTs (By similarity). {ECO:0000250}.
Q3TRR0	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, cytoskeleton, spindle {ECO:0000250}. Note=Localizes to microtubules in interphase, associates with the mitotic spindle during mitosis, localizes to the central body during cytokinesis. {ECO:0000250}.
Q99M02	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Lysosome membrane {ECO:0000250|UniProtKB:Q9P0N8}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9P0N8}. Endosome membrane {ECO:0000250|UniProtKB:Q5I0I2}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q5I0I2}.
Q60592	reviewed	Mus musculus (Mouse)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:10404183}; Peripheral membrane protein {ECO:0000269|PubMed:10404183}; Cytoplasmic side {ECO:0000269|PubMed:10404183}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10404183}. Cell junction {ECO:0000269|PubMed:10404183}. Note=Colocalizes with beta 2-syntrophin and utrophin at neuromuscular junctions.
Q7TSF4	reviewed	Mus musculus (Mouse)	
