Entry	Status	Organism	Subcellular location [CC]
Q63373	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17868325}; Single-pass type I membrane protein {ECO:0000269|PubMed:17868325}. Cell junction, synapse {ECO:0000269|PubMed:17868325}. Note=Localized on the pre-synaptic membrane.
Q4V8A0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q96MF7}. Chromosome, telomere {ECO:0000250|UniProtKB:Q96MF7}.
P02683	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
O35049	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:10823942}; Lipid-anchor {ECO:0000269|PubMed:10823942}. Cell membrane {ECO:0000269|PubMed:15059969}; Lipid-anchor {ECO:0000269|PubMed:15059969}. Note=May localize to detergent-resistant subdomains of Golgi membranes of hypothalamic neurosecretory neurons (PubMed:10823942).
Q9EPI6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus. Nucleus envelope. Nucleus membrane. Nucleus matrix. Cytoplasm, cell cortex. Cytoplasm, cytoskeleton. Cell membrane; Peripheral membrane protein. Cell projection, dendrite. Cell junction, synapse. Cell junction, synapse, synaptosome. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density. Membrane. Note=Found on the outside of the luteinizing-hormone-releasing hormone (LHRH) cell membrane and axons projecting from the olfactory pit and epithelium (By similarity). Associates with transcriptionally active chromatin regions. Detected at the nuclear membranes of CA1 neurons. Cortical cytoskeleton. Localized in proximal apical dendrites. Colocalizes with CABP1 in dendrites and dendritic spines. Myristoylation is a prerequisite for extranuclear localization. Translocates from dendrites to the nucleus during NMDA receptor-dependent long-term potentiation (LTP) induction of synaptic transmission at Schaffer collateral/CA1 synapses of hippocampal primary neurons and in a importin-dependent manner. {ECO:0000250}.
Q5BJV9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q80WB5}. Nucleus {ECO:0000250|UniProtKB:Q80WB5}.
O08658	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex.
P49793	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:10087256, ECO:0000269|PubMed:11839768}; Peripheral membrane protein {ECO:0000269|PubMed:10087256}; Nucleoplasmic side {ECO:0000269|PubMed:10087256}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:10087256}. Nucleus, nucleoplasm {ECO:0000269|PubMed:10087256}. Note=NUP98 is localized to the nucleoplasmic side of the nuclear pore complex (NPC), at or near the nucleoplasmic basket (PubMed:10087256). Dissociates from the dissasembled NPC structure early during prophase of mitosis (By similarity). Colocalizes with NUP153 (By similarity) to the nuclear basket of NPC. Colocalizes with TPR to the nuclear basket of NPC (PubMed:10087256, PubMed:11839768). Detected in diffuse and discrete intranuclear foci (By similarity). {ECO:0000250|UniProtKB:P52948, ECO:0000269|PubMed:10087256, ECO:0000269|PubMed:11839768}.
Q5XI89	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
B2GV77	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Shuttles between the nucleus and the cytoplasm. {ECO:0000250}.
P23265	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P23271	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O88628	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q06437	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
O70249	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250}. Nucleus speckle {ECO:0000250}. Nucleus matrix {ECO:0000250}. Note=Together with APEX1 is recruited to nuclear speckles in UVA-irradiated cells. {ECO:0000250}.
P23272	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P08523	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm.
Q2TA68	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:16778770}; Single-pass membrane protein {ECO:0000255}. Mitochondrion intermembrane space {ECO:0000250|UniProtKB:P58281}.
P34975	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8240267}; Multi-pass membrane protein {ECO:0000269|PubMed:8240267}.
Q63652	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P23268	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P35738	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q4R180	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q6AY34	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P26435	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P05507	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6AY63	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9UKK9}.
O54842	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P49432	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q5M843	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q4KLH3	reviewed	Rattus norvegicus (Rat)	
Q6V0K7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus envelope {ECO:0000250}. Note=Can be secreted into blood. {ECO:0000250}.
Q62718	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor.
P52590	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000250|UniProtKB:P57740}. Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:P57740}. Chromosome, centromere, kinetochore {ECO:0000250|UniProtKB:P57740}. Note=Located on both the cytoplasmic and nuclear sides of the NPC core structure. During mitosis, localizes to the kinetochores. Dissociates from the dissasembled NPC structure late during prophase of mitosis. {ECO:0000250|UniProtKB:P57740}.
O08587	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:10891499}. Nucleus membrane {ECO:0000269|PubMed:10891499}; Peripheral membrane protein {ECO:0000269|PubMed:10891499}; Nucleoplasmic side {ECO:0000269|PubMed:10891499}. Note=Dissociates from the NPC structure early during prophase of mitosis (By similarity). Associates with the newly formed nuclear membrane during telophase (By similarity). Localizes to the nucleoplasmic fibrils of the nuclear pore complex (PubMed:10891499). In the testis, the localization changes during germ cell differentiation from the nuclear surface in spermatocytes to the whole nucleus (interior) in spermatids and back to the nuclear surface in spermatozoa (PubMed:9073512). {ECO:0000250|UniProtKB:Q9UKX7, ECO:0000269|PubMed:10891499, ECO:0000269|PubMed:9073512}.
Q68FY1	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:Q8NFH5}. Nucleus membrane {ECO:0000250|UniProtKB:Q8NFH5, ECO:0000269|PubMed:15703211}; Peripheral membrane protein {ECO:0000269|PubMed:15703211}. Note=Tightly associated with the nuclear membrane and lamina. {ECO:0000250|UniProtKB:Q8NFH5}.
Q66HC5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:15703211}; Peripheral membrane protein {ECO:0000269|PubMed:15703211}. Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:Q8N1F7}. Nucleus envelope {ECO:0000250|UniProtKB:Q8N1F7}. Note=Localizes at the nuclear basket and at or near the nuclear entry to the gated channel of the pore. {ECO:0000250}.
P23274	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q05961	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Mitochondrion {ECO:0000250}. Nucleus {ECO:0000250}. Microsome {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Note=Associated with different subcellular fractions such as mitochondrial, nuclear, and rough/smooth microsomal fractions. {ECO:0000250}.
P08461	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
P56558	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cell membrane. Note=Mostly in the nucleus. Retained in the nucleus via interaction with HCFC1. After insulin induction, translocated from the nucleus to the cell membrane via phophatidylinisotide binding. Colocalizes with AKT1 at the plasma membrane (By similarity). {ECO:0000250}.
P23267	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P34987	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
A0JPJ7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03167}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03167}. Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03167}. Note=Predominantly cytoplasmic, shuttles between the nucleus and the cytoplasm. {ECO:0000255|HAMAP-Rule:MF_03167}.
Q9WUQ3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.
Q5I0L4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03038}. Nucleus {ECO:0000250|UniProtKB:Q9R060}. Cell projection {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, microtubule organizing center {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:Q9R060}. Note=Enriched in centrioles of microtubule asters during prophase, prometaphase and telophase stages of mitosis. Localized at centrioles and in the nucleus at interphase. Colocalizes with nubp-2 at prometaphase. Specifically localizes to the axenome of motile cilia as opposed to primary non-motile cilia. Localization is independent of NUBP2 and KIFC1. {ECO:0000250|UniProtKB:Q9R060}.
Q9EPJ0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus.
P13383	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nucleolus. Cytoplasm {ECO:0000250}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. {ECO:0000250}.
Q6AYD9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Peroxisome {ECO:0000250}.
P70581	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:8707840}. Nucleus membrane {ECO:0000269|PubMed:8707840}; Peripheral membrane protein {ECO:0000269|PubMed:8707840}; Cytoplasmic side {ECO:0000269|PubMed:8707840}. Nucleus membrane {ECO:0000269|PubMed:8707840}; Peripheral membrane protein {ECO:0000269|PubMed:8707840}; Nucleoplasmic side {ECO:0000269|PubMed:8707840}. Note=Biased towards cytoplasmic side. Central region of the nuclear pore complex, within the transporter.
P23269	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q5MYU0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Mitochondrion {ECO:0000250}. Nucleus {ECO:0000250}. Microsome {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Note=Associated with different subcellular fractions such as mitochondrial, nuclear, and rough/smooth microsomal fractions. {ECO:0000250}.
Q9JLS8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Endosome membrane {ECO:0000250}.
P0CD96	reviewed	Rattus norvegicus (Rat)	
Q3HS83	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:17451507}. Cytoplasm {ECO:0000250|UniProtKB:A1E959}. Nucleus {ECO:0000250|UniProtKB:A1E959}.
Q6AXT9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
D3ZZ80	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:O75147}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:O75147}. Golgi apparatus {ECO:0000250|UniProtKB:O75147}. Note=Colocalizes with CUL7 at the Golgi apparatus in neurons. {ECO:0000250|UniProtKB:O75147}.
P11960	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q99JD3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
B0BNI5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q6P9Z8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q5RKH6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000250}.
Q703I1	reviewed	Rattus norvegicus (Rat)	
Q65Z14	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
P08721	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
P00481	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q63410	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q64201	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P32243}.
Q4V8B0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
Q4FZU3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus speckle {ECO:0000250}. Note=Colocalizes with splicing factors SRSF1 and SRSF2 in speckles. {ECO:0000250}.
Q5PT56	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P34131	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
P49791	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus. Nucleus membrane. Nucleus, nuclear pore complex. Note=Dissociates from the NPC structure early during prophase of mitosis. Integrated in the newly assembled nuclear envelope of postmitotic cells early in G1 (By similarity). Localized to the nucleoplasmic side of the nuclear pore complex (NPC) core structure, forming a fibrous structure called the nuclear basket. Tightly associated with the nuclear membrane and lamina. Colocalized with NUP98 and TPR to the nuclear basket at the nucleoplasmic side of the NPC. Detected in diffuse and discrete intranuclear foci. {ECO:0000250}.
Q6P9U1	reviewed	Rattus norvegicus (Rat)	
P70582	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:8707840}. Nucleus membrane {ECO:0000269|PubMed:8707840}; Peripheral membrane protein {ECO:0000269|PubMed:8707840}; Cytoplasmic side {ECO:0000269|PubMed:8707840}. Nucleus membrane {ECO:0000269|PubMed:8707840}; Peripheral membrane protein {ECO:0000269|PubMed:8707840}; Nucleoplasmic side {ECO:0000269|PubMed:8707840}. Note=Biased towards cytoplasmic side. Central region of the nuclear pore complex, within the transporter.
Q9Z2N5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q6AY23	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q96C36}. Mitochondrion {ECO:0000250|UniProtKB:Q96C36}.
P70708	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9ULW8}.
B5DF93	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm, P-body {ECO:0000250}. Nucleus {ECO:0000250}. Nucleus, PML body {ECO:0000250}. Nucleus speckle {ECO:0000250}. Note=Predominantly cytoplasmic. Shuttles between the nucleus and the cytoplasm in a CRM1-dependent manner. Enriched in splicing specklesLocalization to nuclear foci and speckles requires active transcription. Excluded from the nucleolus (By similarity). {ECO:0000250}.
Q2L4T2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q6DLV9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BSM1}.
Q9QXU9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q9QXV0}. Golgi apparatus, trans-Golgi network {ECO:0000250|UniProtKB:Q9QXV0}.
Q9QYJ6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10583409}.
P14646	reviewed	Rattus norvegicus (Rat)	
P04785	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:P07237}. Endoplasmic reticulum lumen {ECO:0000250|UniProtKB:P07237}. Melanosome {ECO:0000250|UniProtKB:P07237}. Cell membrane {ECO:0000250|UniProtKB:P09103}; Peripheral membrane protein {ECO:0000305}. Note=Highly abundant. In some cell types, seems to be also secreted or associated with the plasma membrane, where it undergoes constant shedding and replacement from intracellular sources. Localizes near CD4-enriched regions on lymphoid cell surfaces. Colocalizes with MTTP in the endoplasmic reticulum. {ECO:0000250|UniProtKB:P07237}.
O88484	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q64294	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:9327748}; Single-pass type I membrane protein {ECO:0000269|PubMed:9327748}. Cell projection, lamellipodium membrane {ECO:0000269|PubMed:9327748}; Single-pass type I membrane protein {ECO:0000269|PubMed:9327748}. Cell projection, filopodium membrane {ECO:0000269|PubMed:9327748}; Single-pass type I membrane protein {ECO:0000269|PubMed:9327748}. Cell projection, microvillus membrane {ECO:0000269|PubMed:9327748}; Single-pass type I membrane protein {ECO:0000269|PubMed:9327748}. Cell projection, ruffle membrane {ECO:0000269|PubMed:9327748}; Single-pass type I membrane protein {ECO:0000269|PubMed:9327748}. Note=Localized to actin-rich microvilli and plasma membrane projections such as filopodia, lamellipodia and ruffles.
A4L9P7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q29RF7}. Note=Associated with chromatin through most of the cell cycle. Dissociates from chromatin in late prophase, reassociates during late telophase (By similarity). {ECO:0000250|UniProtKB:Q29RF7}.
P52947	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}. Cytoplasm, cytosol {ECO:0000250}.
Q62928	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P34980	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q920E0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P14882	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
P07633	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q767I8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O88689}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:O88689}. Note=Detected in dendrites and synapses. {ECO:0000250|UniProtKB:O88689}.
Q63418	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q9QZA2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Melanosome {ECO:0000250|UniProtKB:Q8WUM4}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q8WUM4}. Cytoplasm, cytosol {ECO:0000269|PubMed:19343716}. Secreted, exosome {ECO:0000250|UniProtKB:Q8WUM4}. Secreted, exosome {ECO:0000250|UniProtKB:Q9WU78}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q9WU78}. Note=Colocalized with CEP55 in the midbody during cytokinesis. Colocalized with CEP55 at centrosomes of non-dividing cells (By similarity). Component of the actomyosin-tight junction complex (By similarity). {ECO:0000250|UniProtKB:Q8WUM4, ECO:0000250|UniProtKB:Q9WU78}.
Q62865	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P14270	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Apical cell membrane. Cytoplasm. Membrane. Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Note=Found in the soluble fraction, associated with membranes, and associated with the cytoskeleton and the centrosome. Colocalized with SHANK2 to the apical membrane of colonic crypt cells.
P52944	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associates with the actin stress fibers. {ECO:0000250}.
Q9Z1Z9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19900557}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Colocalizes with RET to the cell periphery and in some cytoskeletal components. Colocalizes with TPM2 near the Z line in muscle. Colocalizes with TBX4 and TBX5 to actin filaments (By similarity). {ECO:0000250}.
P70597	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q4QQS3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Basal cell membrane {ECO:0000250}.
P49654	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P49651	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O35881	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q63645	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein.
Q6B4M5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Cell junction, tight junction {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite {ECO:0000250|UniProtKB:Q9NPB6}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q9NPB6}. Note=Colocalizes with GTP-bound CDC42 or RAC1 at membrane ruffles and with PARD3 at epithelial tight junctions. Recruited to the centrosome by a microtubule and dynein-dynactin-dependent mechanism. {ECO:0000250|UniProtKB:Q9NPB6}.
Q9EQ10	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11006283}. Nucleus {ECO:0000269|PubMed:11006283}. Note=Localizes to chromatin in response to S phase arrest but not in mitosis. Targeted to chromatin via its interaction with PCNA (By similarity). {ECO:0000250}.
Q68G31	reviewed	Rattus norvegicus (Rat)	
Q1HAQ0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Lipid droplet {ECO:0000250}. Note=May adopt a monotopic topology when embedded in the lipid monolayer of the lipid droplet, with both termini exposed to the cytoplasm. {ECO:0000250}.
Q7TP40	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
O08628	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
Q63421	reviewed	Rattus norvegicus (Rat)	
Q63085	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P54748	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000250}.
O54735	reviewed	Rattus norvegicus (Rat)	
Q5I0D7	reviewed	Rattus norvegicus (Rat)	
Q3B8N8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03028}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03028}. Chromosome {ECO:0000255|HAMAP-Rule:MF_03028}. Note=Appears to localize to the periphery of metaphase chromosomes during mitosis and to the prenucleolar bodies that form in mitotic cells prior to the actual nucleoli.
Q642G4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000250|UniProtKB:O75381}; Peripheral membrane protein {ECO:0000250|UniProtKB:O75381}; Cytoplasmic side {ECO:0000250|UniProtKB:O75381}.
B2RYG6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19343716}.
P83860	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
Q9QZT3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
P13589	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted.
