Entry	Status	Organism	Subcellular location [CC]
A4FUG7	reviewed	Bos taurus (Bovine)	
Q2Q0J1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P79350	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10581406}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P42866}. Cell projection, axon {ECO:0000250|UniProtKB:P97266}. Perikaryon {ECO:0000250|UniProtKB:P97266}. Cell projection, dendrite {ECO:0000250|UniProtKB:P97266}. Endosome {ECO:0000250|UniProtKB:P97266}. Note=Is rapidly internalized after agonist binding. {ECO:0000250|UniProtKB:P97266}.
Q58DC8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q5E9M6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q75WB5	reviewed	Bos taurus (Bovine)	
P02699	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein. Note=Synthesized in the inner segment (IS) of rod photoreceptor cells before vectorial transport to the rod outer segment (OS) photosensory cilia. {ECO:0000250}.
Q2YDI2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P03920	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:17060615}; Multi-pass membrane protein {ECO:0000269|PubMed:17060615}.
Q29RH3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Peroxisome {ECO:0000250}.
A5PJZ5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000250|UniProtKB:Q66HC5}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q66HC5}. Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:Q8N1F7}. Nucleus envelope {ECO:0000250|UniProtKB:Q8N1F7}. Note=Localizes at the nuclear basket and at or near the nuclear entry to the gated channel of the pore. {ECO:0000250}.
Q1RMS5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q9UBU9}. Nucleus speckle {ECO:0000250|UniProtKB:Q9UBU9}. Cytoplasm {ECO:0000250|UniProtKB:Q9UBU9}. Nucleus {ECO:0000250|UniProtKB:Q9UBU9}. Note=Localized predominantly in the nucleoplasm and at both the nucleoplasmic and cytoplasmic faces of the nuclear pore complex. Shuttles between the nucleus and the cytoplasm. Travels to the cytoplasm as part of the exon junction complex (EJC) bound to mRNA. The association with the TREX complex seems to occur in regions surrounding nuclear speckles known as perispeckles. Nucleus; nuclear rim. {ECO:0000250|UniProtKB:Q9UBU9}.
Q28145	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
A6QNX3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Shuttles between the nucleus and the cytoplasm. {ECO:0000250}.
Q2HJ33	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03167}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03167}. Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03167}. Note=Predominantly cytoplasmic, shuttles between the nucleus and the cytoplasm. {ECO:0000255|HAMAP-Rule:MF_03167}.
Q1LZ78	reviewed	Bos taurus (Bovine)	
O46685	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q0VCP3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P03924	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q8MJ87	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Predominantly nuclear. {ECO:0000250}.
Q24K00	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03038}. Nucleus {ECO:0000250|UniProtKB:Q9R060}. Cell projection {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, microtubule organizing center {ECO:0000250|UniProtKB:Q9R060}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:Q9R060}. Note=Enriched in centrioles of microtubule asters during prophase, prometaphase and telophase stages of mitosis. Localized at centrioles and in the nucleus at interphase. Colocalizes with nubp-2 at prometaphase. Specifically localizes to the axenome of motile cilia as opposed to primary non-motile cilia. Localization is independent of NUBP2 and KIFC1. {ECO:0000250|UniProtKB:Q9R060}.
Q0P569	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network membrane {ECO:0000250|UniProtKB:Q63083}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q63083}; Lumenal side {ECO:0000250|UniProtKB:Q63083}. Cytoplasm {ECO:0000250|UniProtKB:Q63083}. Secreted {ECO:0000250|UniProtKB:Q63083}. Note=A small fraction of the protein may be cytoplasmic. {ECO:0000250|UniProtKB:Q63083}.
F1N3B8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Mitochondrion {ECO:0000250}. Nucleus {ECO:0000250}. Microsome {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Note=Associated with different subcellular fractions such as mitochondrial, nuclear, and rough/smooth microsomal fractions. {ECO:0000250}.
P0C914	reviewed	Bos taurus (Bovine)	
A1YQ93	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q3HS83}. Cytoplasm {ECO:0000250|UniProtKB:A1E959}. Nucleus {ECO:0000250|UniProtKB:A1E959}.
P11181	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:283398}.
Q2T9U2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:A3KGV1}. Cell projection, cilium {ECO:0000250|UniProtKB:A3KGV1}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:A3KGV1}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000250|UniProtKB:A3KGV1}. Note=Localized at the microtubule organizing centers in interphase and spindle poles in mitosis. Localized at the distal/subdistal appendages of mother centrioles. {ECO:0000250|UniProtKB:A3KGV1}.
Q148N0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q5E948	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endosome {ECO:0000250}.
P21839	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q0VBY1	reviewed	Bos taurus (Bovine)	
A0JNQ6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Note=In the subcortical cytoplasm of early embryos from the 1-cell to the blastocyst stages. From the 2-cell stage, still detected in the subcortex, but excluded from cell-cell contact regions (By similarity). {ECO:0000250}.
Q9BGI7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P56717	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Rough endoplasmic reticulum {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Cell junction, synapse {ECO:0000250}. Note=Associated with perikaryal rough endoplasmic reticulum as well as cytoplasmic large granular vesicles at synapses. {ECO:0000250}.
A0JNM1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=Mainly restricted to the lateral and basal membranes of ileal enterocytes. {ECO:0000250}.
Q28151	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q08DT3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q2T9N3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BV86}. Note=Predominantly nuclear. {ECO:0000250|UniProtKB:Q9BV86}.
Q17QG2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Nucleus {ECO:0000250}. Note=A small proportion is nuclear, in a punctate pattern (By similarity). In a filamentous pattern adjacent to the nucleus of migrating cerebellar granule cells. Colocalizes with tubulin and dynein and with the microtubule organizing center. Distributed throughout the cytoplasm of non-migrating cells (By similarity). {ECO:0000250}.
Q32PB4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:A6NF83}.
Q2YDJ0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Cytoplasm, cytoskeleton, spindle {ECO:0000250}. Chromosome {ECO:0000250}. Note=Found in the cytoplasm and nucleolus during interphase and redistributes to the mitotic spindle in prometaphase. Localizes to the mitotic spindle and to the chromosomes during anaphase and telophase then disappears from around the chromosomes during cytokinesis. {ECO:0000250}.
A2VDP6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q28057	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space.
A6QLY7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q96AQ6}. Nucleus {ECO:0000250|UniProtKB:Q96AQ6}. Note=Shuttles between the nucleus and the cytosol. Mainly localized in the cytoplasm, associated with microtubules. Detected in small amounts in the nucleus. {ECO:0000250|UniProtKB:Q96AQ6}.
Q5E9A3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Loosely bound in the nucleus. May shuttle between the nucleus and the cytoplasm (By similarity). {ECO:0000250}.
Q2YDF9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BSM1}.
Q2KJ29	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
A5D7K8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q32LN3	reviewed	Bos taurus (Bovine)	
P14099	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}.
Q28156	reviewed	Bos taurus (Bovine)	
P16586	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.
P34979	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q0VCQ8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q8WMP9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Lysosome {ECO:0000250|UniProtKB:Q6XPZ3}. Secreted {ECO:0000250|UniProtKB:Q8NCC3}. Membrane {ECO:0000250|UniProtKB:Q8NCC3}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q8NCC3}.
Q5E9P5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q08DA5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
A7MB46	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q2TA14	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Lysosome {ECO:0000250}.
Q3SYZ8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250}. Note=Localizes to myofiber Z-lines. {ECO:0000250}.
Q3SX40	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Colocalizes with RET to the cell periphery and in some cytoskeletal components. Colocalizes with TPM2 near the Z line in muscle. Colocalizes with TBX4 and TBX5 to actin filaments (By similarity). {ECO:0000250}.
P35816	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion matrix.
Q148L7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q8MJ08	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q95121	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted. Melanosome {ECO:0000250}.
Q3MHX6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000250}.
Q0VCI1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03180}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03180}.
P48042	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P61286	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Shuttles between the cytoplasm and the nucleus (By similarity). {ECO:0000250}.
Q5E946	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O88767}; Lipid-anchor {ECO:0000250|UniProtKB:O88767}. Cytoplasm {ECO:0000250|UniProtKB:Q99497}. Nucleus {ECO:0000250|UniProtKB:Q99497}. Membrane raft {ECO:0000250|UniProtKB:O88767}. Mitochondrion {ECO:0000250|UniProtKB:Q99497}. Note=Under normal conditions, located predominantly in the cytoplasm and, to a lesser extent, in the nucleus and mitochondrion. Translocates to the mitochondrion and subsequently to the nucleus in response to oxidative stress and exerts an increased cytoprotective effect against oxidative damage. Membrane raft localization in astrocytes and neuronal cells requires palmitoylation. {ECO:0000250|UniProtKB:Q99497}.
P69341	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Some nuclear fraction is nucleolar. {ECO:0000250}.
Q2HJF4	reviewed	Bos taurus (Bovine)	
Q0VCU0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q28042	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle. Note=Secretory granules.
Q0GBZ5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O43613}; Multi-pass membrane protein {ECO:0000250|UniProtKB:O43613}.
P83862	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
P56449	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P23727	reviewed	Bos taurus (Bovine)	
P23726	reviewed	Bos taurus (Bovine)	
Q148I1	reviewed	Bos taurus (Bovine)	
Q29627	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P79106	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm.
F1MF21	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Localizes to chromatin in response to S phase arrest but not in mitosis. Targeted to chromatin via its interaction with PCNA (By similarity). {ECO:0000250}.
Q2KHV4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9H300}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9H300}.; SUBCELLULAR LOCATION: P-beta: Nucleus {ECO:0000250|UniProtKB:Q9H300}. Note=Translocated into the nucleus by an unknown mechanism. {ECO:0000250|UniProtKB:Q9H300}.
Q0VCW8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q2KJ15	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Note=Released by platelets upon wounding. {ECO:0000250}.
P05307	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:P07237}. Endoplasmic reticulum lumen {ECO:0000250|UniProtKB:P07237}. Melanosome {ECO:0000250|UniProtKB:P07237}. Cell membrane {ECO:0000250|UniProtKB:P09103}; Peripheral membrane protein {ECO:0000305}. Note=Highly abundant. In some cell types, seems to be also secreted or associated with the plasma membrane, where it undergoes constant shedding and replacement from intracellular sources. Localizes near CD4-enriched regions on lymphoid cell surfaces. Colocalizes with MTTP in the endoplasmic reticulum. {ECO:0000250|UniProtKB:P07237}.
Q2KIL5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.
Q5E9E1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associates with the actin stress fibers. {ECO:0000250}.
Q1RMU3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000250}.
Q29432	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted, extracellular space.
O18778	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Peroxisome.
P13909	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
P25500	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17172643}.
O02776	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Colocalizes with PCNA at replication foci. Relocalizes to the cytoplasm in response to DNA damage (By similarity). {ECO:0000250}.
Q2TBN6	reviewed	Bos taurus (Bovine)	
A2VDP2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000250|UniProtKB:Q96MG8}; Lipid-anchor {ECO:0000250|UniProtKB:Q96MG8}.
P00792	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q08E52	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q13153}. Cell junction, focal adhesion {ECO:0000250}. Cell membrane {ECO:0000250}. Cell projection, ruffle membrane {ECO:0000250}. Cell projection, invadopodium {ECO:0000250|UniProtKB:Q13153}. Note=Recruited to the cell membrane by interaction with CDC42 and RAC1. Recruited to focal adhesions upon activation. Colocalized with CIB1 within membrane ruffles during cell spreading upon readhesion to fibronectin. Colocalizes with RUFY3, F-actin and other core migration components in invadopodia at the cell periphery (By similarity). {ECO:0000250, ECO:0000250|UniProtKB:Q13153}.
Q58CZ2	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P38657	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:P30101}. Endoplasmic reticulum lumen {ECO:0000250}. Melanosome {ECO:0000250|UniProtKB:P30101}.
Q58D85	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q1LZF1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000255|PROSITE-ProRule:PRU00381}.
Q8HYZ4	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P14100	reviewed	Bos taurus (Bovine)	
P11541	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}.
P23439	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Lipid-anchor.
Q95142	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:14561760, ECO:0000305|PubMed:8798640}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:O43924}; Peripheral membrane protein {ECO:0000250|UniProtKB:O43924}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:O43924}.
A4IFJ5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Note=Translocates to membrane vesicles in a calcium-dependent fashion. {ECO:0000250}.
Q29W19	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P01302	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q3ZC67	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
A0JNA8	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250|UniProtKB:Q6NZQ4}. Chromosome {ECO:0000250|UniProtKB:Q6ZW49}. Note=Localizes to DNA damage foci upon ionizing radiation. {ECO:0000250|UniProtKB:Q6ZW49}.
Q05B81	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:17335806}; Multi-pass membrane protein {ECO:0000269|PubMed:17335806}. Cytoplasm {ECO:0000250|UniProtKB:Q96NT5}. Note=Localizes to the apical membrane of intestinal cells in iron-deficient cells, while it resides in internal cellular compartments in iron-replete cells. {ECO:0000250|UniProtKB:Q96NT5, ECO:0000269|PubMed:17335806}.
Q3ZBK9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q2NL01	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q7YRZ7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Cytoplasmic granule {ECO:0000250}. Note=Cytoplasmic granules of cytolytic T-lymphocytes. {ECO:0000250}.
O46677	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted.
Q2T9Y6	reviewed	Bos taurus (Bovine)	
Q2NL00	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
A4IFA3	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus.
P58351	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P51177	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane. Note=Membranes of outer segment.
Q0P5K1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q6NXH3}.
G3X745	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}; Extracellular side {ECO:0000250}. Endosome {ECO:0000250}. Note=S-nitrosylated form recycled in endosomes. Localizes to CAV1-containing vesicles close to the cell surface. Cleavage of heparan sulfate side chains takes place mainly in late endosomes. Associates with both forms of PRNP in lipid rafts. Colocalizes with APP in perinuclear compartments and with CP in intracellular compartments (By similarity). {ECO:0000250}.; SUBCELLULAR LOCATION: Secreted glypican-1: Secreted, extracellular space {ECO:0000250}.
A6QLU1	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
Q0P5E2	reviewed	Bos taurus (Bovine)	
Q3T0E9	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q14330}; Multi-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:Q14330}.
Q2KI97	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q32LB5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
A5PK45	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}. Note=Colocalized with PLOD3 and mannose binding lectin. {ECO:0000250|UniProtKB:Q8NBJ5}.
A7MB80	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Colocalizes with BTK in the cytoplasm. {ECO:0000250}.
P27674	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Melanosome {ECO:0000250}. Note=Localizes primarily at the cell surface. {ECO:0000250}.
Q58DA7	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:O76003}. Cytoplasm, cell cortex {ECO:0000250|UniProtKB:O76003}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250|UniProtKB:Q9CQM9}. Note=Under the plasma membrane (By similarity). After PMA stimulation, GLRX3 and PRKCQ/PKC-theta translocate to a more extended submembrane area (By similarity). In the Z line, found associated with CSRP3 (By similarity). {ECO:0000250|UniProtKB:Q9CQM9}.
Q5EA55	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Lipid-anchor {ECO:0000250}.
Q2YDG0	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
A5PKL6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8NEC7}.
Q58DC5	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q3MHG6	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Nucleus, nucleolus. Note=Found in the dense fibrillar compartment region of the nucleolus. {ECO:0000250}.
P58354	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Principally intracellular. May move between intracellular vesicles and the plasma membrane. The dileucine internalization motif is critical for intracellular sequestration (By similarity). {ECO:0000250}.
Q5GJ77	reviewed	Bos taurus (Bovine)	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
