Entry	Status	Organism	Subcellular location [CC]
Q86SU0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15381095}; Single-pass type I membrane protein {ECO:0000269|PubMed:15381095}.; SUBCELLULAR LOCATION: Isoform 5: Cytoplasm, cytosol {ECO:0000269|PubMed:15381095}.
P80217	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus. Note=Nuclear following IFN treatment.
Q9ULG1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00746, ECO:0000269|PubMed:16298340, ECO:0000269|PubMed:18026119, ECO:0000269|PubMed:20971067}. Note=Colocalizes with PCNA at replication forks during S-phase. Recruited to DNA damage sites in a ACTR8-dependent manner.
P14616	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q9NVM9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23904267}. Cytoplasm {ECO:0000269|PubMed:23097494, ECO:0000269|PubMed:23904267}. Note=Nuclear location is required for recruitment of dynein motors to nuclear envelope at G2/M. {ECO:0000269|PubMed:17974005}.
Q68E01	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19605351, ECO:0000269|PubMed:19683501, ECO:0000269|PubMed:23904267}. Cytoplasm {ECO:0000269|PubMed:23904267}. Note=Localizes to nuclear foci following DNA damage.
Q9NV88	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15684398, ECO:0000269|PubMed:23904267}.
P55073	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12419801}; Single-pass type II membrane protein {ECO:0000269|PubMed:12419801}. Endosome membrane {ECO:0000269|PubMed:12419801}; Single-pass type II membrane protein {ECO:0000269|PubMed:12419801}.
Q96PC2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11502751}.
Q8TEX9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
O15397	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q8N6M8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000269|PubMed:25380116}.
A8MTL0	reviewed	Homo sapiens (Human)	
Q1A5X6	reviewed	Homo sapiens (Human)	
Q9NWZ3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21325272}.
P53990	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasmic vesicle {ECO:0000269|PubMed:19129479, ECO:0000269|PubMed:19129480}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:20719964}. Midbody {ECO:0000269|PubMed:20719964}. Nucleus envelope {ECO:0000269|PubMed:26040712}. Note=Localizes to centrosome and midbody of dividing cells (PubMed:19129480, PubMed:19129479, PubMed:20719964). Colocalized with SPG20 to the ends of Flemming bodies during cytokinesis (PubMed:20719964). Localizes to the nuclear envelope during late anaphase (PubMed:26040712). {ECO:0000269|PubMed:19129479, ECO:0000269|PubMed:19129480, ECO:0000269|PubMed:20719964, ECO:0000269|PubMed:26040712}.
Q8IYV9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9D9J7}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q9D9J7}.
Q1ZYL8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P78504	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q8N5M9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:25129144}; Multi-pass membrane protein {ECO:0000255}.
P23458	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endomembrane system; Peripheral membrane protein. Note=Wholly intracellular, possibly membrane associated.
Q9NV31	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12655004}.
P29218	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17068342}.
P48551	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Isoform 1: Cell membrane {ECO:0000269|PubMed:7665574}; Single-pass type I membrane protein {ECO:0000269|PubMed:7665574}.; SUBCELLULAR LOCATION: Isoform 2: Cell membrane {ECO:0000269|PubMed:7665574, ECO:0000269|PubMed:7759950, ECO:0000269|PubMed:8181059}; Single-pass type I membrane protein {ECO:0000269|PubMed:7665574}.; SUBCELLULAR LOCATION: Isoform 3: Secreted {ECO:0000269|PubMed:7759950, ECO:0000269|PubMed:8181059}.
Q9H160	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12859901}. Note=Predominantly nuclear. Localized to chromatin and nuclear matrix. Upon reduced PtdIns(5)P levels seems to be released from chromatin and, at least partially, translocated to the cytoplasm.
P55103	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q6GPH6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q9C010	reviewed	Homo sapiens (Human)	
Q8NFU5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12027805}.
O94829	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
O95373	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q6IPM2	reviewed	Homo sapiens (Human)	
Q86VS3	reviewed	Homo sapiens (Human)	
A6NK06	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
P05161	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22859821}. Secreted {ECO:0000269|PubMed:22859821}. Note=Exists in three distinct states: free within the cell, released into the extracellular space, or conjugated to target proteins.
Q6UWN8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q8BT20}.
P08648	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Cell junction, focal adhesion {ECO:0000269|PubMed:17158881}. Cell surface {ECO:0000269|PubMed:17158881}.
P53708	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:24439109}; Single-pass type I membrane protein {ECO:0000269|PubMed:24439109}. Cell membrane {ECO:0000269|PubMed:24439109}.
Q8NI35	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000269|PubMed:22006950}. Apical cell membrane {ECO:0000250|UniProtKB:Q63ZW7}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q63ZW7}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q63ZW7}. Cell membrane {ECO:0000250|UniProtKB:Q63ZW7}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q63ZW7}. Note=Localized in the paranodal region of myelinating Schwann cells (By similarity). Membrane-associated. Localizes to tight junctions in epithelial cells (PubMed:22006950). Also found at the apical plasma membrane. {ECO:0000250|UniProtKB:Q63ZW7, ECO:0000269|PubMed:22006950}.
P17181	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Isoform 1: Cell membrane {ECO:0000269|PubMed:14532120, ECO:0000269|PubMed:18056411, ECO:0000269|PubMed:2153461, ECO:0000305|PubMed:7665574}; Single-pass type I membrane protein {ECO:0000305}. Late endosome {ECO:0000269|PubMed:18056411, ECO:0000305|PubMed:14532120}. Lysosome {ECO:0000269|PubMed:18056411, ECO:0000305|PubMed:14532120}. Note=Interferon binding triggers internalization of the receptor from the cell membrane into endosomes and then into lysosomes. {ECO:0000269|PubMed:14532120, ECO:0000269|PubMed:18056411}.
Q9UNL4	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15029197, ECO:0000269|PubMed:16973615}.
Q96EL1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26607847}. Cytoplasm {ECO:0000269|PubMed:26607847}. Note=Mainly nuclear (PubMed:26607847). Relocalizes to the cytoplasm following interaction with PAK4 (PubMed:26607847). {ECO:0000269|PubMed:26607847}.
Q9Y573	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
Q86XH1	reviewed	Homo sapiens (Human)	
Q5JU85	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P46940	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15355962}.
Q15306	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus.
P78412	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P17301	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P23229	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22314500}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane {ECO:0000269|PubMed:22314500}; Lipid-anchor {ECO:0000269|PubMed:22314500}.
Q13349	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P38570	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P20701	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16301335}; Single-pass type I membrane protein {ECO:0000255}.
P16144	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Cell membrane; Lipid-anchor. Cell junction, hemidesmosome. Note=Colocalizes with DST at the leading edge of migrating keratinocytes.
P26012	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P19823	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q14571	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
Q15811	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endomembrane system {ECO:0000250}. Cell junction, synapse, synaptosome {ECO:0000250}. Cell projection, lamellipodium. Membrane, clathrin-coated pit. Note=Colocalizes with SGIP1 at the plasma membrane in structures corresponding most probably to clathrin-coated pits. {ECO:0000305}.
Q6IE81	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12169691, ECO:0000269|PubMed:15502158}. Nucleus {ECO:0000269|PubMed:15502158, ECO:0000269|PubMed:22654112}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:22654112}. Note=Localizes to the ciliary transition zone. {ECO:0000269|PubMed:22654112}.
O60674	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Endomembrane system {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:19783980}. Nucleus {ECO:0000269|PubMed:19783980}.
Q96JJ6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}. Note=Localized predominantly on the plasma membrane. The transmembrane domain is anchored in endoplasmic reticulum membrane, while the N-terminal part associates with the plasma membrane (By similarity). {ECO:0000250}.
P17535	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus.
P05412	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus.
Q6ZU35	reviewed	Homo sapiens (Human)	
Q6ZVL6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q3SXP7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q96PY0	reviewed	Homo sapiens (Human)	
Q7Z3Y7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:A6BLY7}.
Q14532	reviewed	Homo sapiens (Human)	
Q5QGS0	reviewed	Homo sapiens (Human)	
P02538	reviewed	Homo sapiens (Human)	
P00568	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm.
Q9UIJ7	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03169, ECO:0000269|PubMed:11485571}.
P20155	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
B1AKI9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P19827	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q6UXX5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q8WWA0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:11747454}; Lipid-anchor, GPI-anchor {ECO:0000305|PubMed:11747454}. Secreted {ECO:0000269|PubMed:11313366, ECO:0000269|PubMed:16531507, ECO:0000305|PubMed:11747454}. Note=Enriched in lipid rafts. {ECO:0000250|UniProtKB:O88310}.
Q9BY32	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:11278832}.
Q96ST2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00649, ECO:0000269|PubMed:17184735, ECO:0000269|PubMed:17234882}.
Q9HDC5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}. Sarcoplasmic reticulum membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}. Note=Localized predominantly on the plasma membrane. The transmembrane domain is anchored in endoplasmic/sarcoplasmic reticulum membrane, while the N-terminal part associates with the plasma membrane. In skeletal muscle cells, it is predominantly localized at the junction of the A and I bands (By similarity). {ECO:0000250}.
A6ND01	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9EQF4}; Lipid-anchor, GPI-anchor {ECO:0000250|UniProtKB:Q9EQF4}. Note=GPI-anchored at the oolemma. {ECO:0000250|UniProtKB:Q9EQF4}.
Q5VV43	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18063668, ECO:0000269|PubMed:19419997}; Single-pass type I membrane protein {ECO:0000269|PubMed:18063668}. Early endosome membrane {ECO:0000269|PubMed:19419997}; Single-pass type I membrane protein {ECO:0000269|PubMed:18063668}. Note=Low-abundance isoforms lacking the transmembrane domain have been described; these are secreted. {ECO:0000269|PubMed:18063668}.
Q9UPX6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
P08727	reviewed	Homo sapiens (Human)	
P35900	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10973561, ECO:0000269|PubMed:1696264}.
Q86Y46	reviewed	Homo sapiens (Human)	
Q9Y6K8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19647735}.
Q5TCS8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23416111}. Nucleus {ECO:0000269|PubMed:23416111}.
P23352	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8842728}; Peripheral membrane protein {ECO:0000269|PubMed:8842728}. Secreted {ECO:0000269|PubMed:8842728}. Note=Proteolytic cleavage may release it from the cell surface into the extracellular space.
Q63ZY3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm. Mitochondrion.
Q92993	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17360565}. Nucleus, nucleolus. Cytoplasm, perinuclear region. Note=Upon stimulation with EDN1, it is exported from the nucleus to the perinuclear region and UV irradiation induces translocation into punctuate subnuclear structures named nuclear bodies.
O95251	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:10930412, ECO:0000269|PubMed:11278932, ECO:0000269|PubMed:16387653}. Note=Associates with replication origins specifically during the G1 phase of the cell cycle (PubMed:18832067). {ECO:0000269|PubMed:18832067}.
O94819	reviewed	Homo sapiens (Human)	
Q8N752	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q03721	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9NZV8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11102480, ECO:0000269|PubMed:11507158, ECO:0000269|PubMed:14623880, ECO:0000269|PubMed:14695263, ECO:0000269|PubMed:14980201, ECO:0000269|PubMed:15454437, ECO:0000269|PubMed:16934482, ECO:0000269|PubMed:19171772, ECO:0000269|PubMed:24501278, ECO:0000269|PubMed:24811166}; Multi-pass membrane protein {ECO:0000269|PubMed:11102480, ECO:0000269|PubMed:14980201, ECO:0000305}. Cell projection, dendrite {ECO:0000269|PubMed:11102480}. Cell junction, synapse {ECO:0000250|UniProtKB:Q63881}. Perikaryon {ECO:0000250|UniProtKB:Q63881}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250|UniProtKB:Q63881}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:Q63881}. Cell junction {ECO:0000250|UniProtKB:Q63881}. Note=In neurons, primarily detected on dendrites, dendritic spines and on the neuron cell body, but not on axons. Localized preferentially at the dendrites of pyramidal cells in the hippocampus CA1 layer. Detected at GABAergic synapses. Detected at cell junctions that are distinct from synaptic cell contacts. Detected in lipid rafts. Detected primarily at the endoplasmic reticulum or Golgi when expressed by itself (PubMed:15454437). Interaction with KCNIP1, KCNIP2, KCNIP3 or KCNIP4 promotes expression at the cell membrane (PubMed:15454437, PubMed:24811166). Interaction with DPP6 or DPP10 promotes expression at the cell membrane (By similarity). Internalized from the cell membrane by clathrin-dependent endocytosis in response to activation of AMPA-selective glutamate receptors and PKA-mediated phosphorylation at Ser-552. Redistributed from dendritic spines to the main dendritic shaft in response to activation of AMPA-selective glutamate receptors and activation of PKA (By similarity). {ECO:0000250|UniProtKB:Q63881, ECO:0000250|UniProtKB:Q9Z0V2, ECO:0000269|PubMed:15454437, ECO:0000269|PubMed:24811166}.
Q9UK17	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q62897}; Multi-pass membrane protein {ECO:0000255}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:Q62897}; Multi-pass membrane protein {ECO:0000255}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q62897}. Note=Interaction with palmitoylated KCNIP2 and KCNIP3 enhances cell surface expression. {ECO:0000250|UniProtKB:Q62897}.
P15382	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:19219384}; Single-pass type I membrane protein {ECO:0000305}. Apical cell membrane {ECO:0000250|UniProtKB:P15383}. Membrane raft {ECO:0000269|PubMed:20533308}. Note=Colocalizes with KCNB1 at the plasma membrane (By similarity). Targets to the membrane raft when associated with KNCQ1 (PubMed:20533308). {ECO:0000250|UniProtKB:P15383, ECO:0000269|PubMed:20533308}.
Q92806	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9Y624	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell junction, tight junction {ECO:0000269|PubMed:11171323}. Cell membrane {ECO:0000269|PubMed:11171323}; Single-pass type I membrane protein {ECO:0000269|PubMed:11171323}. Note=Localized at tight junctions of both epithelial and endothelial cells. {ECO:0000269|PubMed:11171323}.
Q86YT9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12869515}; Single-pass type I membrane protein {ECO:0000269|PubMed:12869515}. Cell junction {ECO:0000269|PubMed:12869515}. Note=Localized at the plasma membrane and enriched in areas of cell-cell contacts (PubMed:12869515).
Q9UPT6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q96AA8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:17572408}.
Q01546	reviewed	Homo sapiens (Human)	
P19013	reviewed	Homo sapiens (Human)	
P04259	reviewed	Homo sapiens (Human)	
Q14CN4	reviewed	Homo sapiens (Human)	
Q8N1N4	reviewed	Homo sapiens (Human)	
Q6KB66	reviewed	Homo sapiens (Human)	
Q9Y3D8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus, nucleoplasm. Nucleus, Cajal body. Note=Displays widespread diffuse nucleoplasmic distribution but not detected in nucleoli. Detected in Cajal bodies but not in all cells.
A0AUZ9	reviewed	Homo sapiens (Human)	
Q92831	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q8NFY9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:23578279}. Golgi apparatus {ECO:0000269|PubMed:23578279}. Note=Translocates to the spindle apparatus during mitosis. {ECO:0000269|PubMed:23578279}.
Q9Y6M4	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm.
Q16558	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P48547	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:25401298}; Multi-pass membrane protein {ECO:0000255}.
Q9Y6J6	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20533308}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P63161}. Note=Colocalizes with KCNB1 at the plasma membrane. {ECO:0000250|UniProtKB:P63161}.
Q96L42	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9H478	reviewed	Homo sapiens (Human)	
Q8WVF5	reviewed	Homo sapiens (Human)	
O75525	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10332027, ECO:0000269|PubMed:15901763}. Note=Localized in a compartment adjacent to the nucleolus, but distinct from the peri-nucleolar one.
Q14974	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11891849}. Nucleus envelope {ECO:0000269|PubMed:11891849}.
Q9GZP8	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11080599}.
Q53TQ3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18922472}.
P0DMQ5	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
Q9UK53	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P15260	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10811850}; Single-pass type I membrane protein {ECO:0000255}.
Q9H0H0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:16239144}; Single-pass membrane protein {ECO:0000305}. Cytoplasm {ECO:0000269|PubMed:23904267}.
Q5JSJ4	reviewed	Homo sapiens (Human)	
Q75QN2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q92551	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11502751}. Nucleus {ECO:0000269|PubMed:11502751}.
A8MYZ5	reviewed	Homo sapiens (Human)	
Q8IXL9	reviewed	Homo sapiens (Human)	
Q8NA54	reviewed	Homo sapiens (Human)	
O14896	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Cytoplasm {ECO:0000269|PubMed:16049006, ECO:0000269|PubMed:18212048}. Note=Translocates to nucleus in response to an activating signal. {ECO:0000250}.
Q9Y4H2	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}.
Q9H1K1	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Isoform 1: Mitochondrion {ECO:0000269|PubMed:11060020}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm. Nucleus {ECO:0000269|PubMed:11060020}.
O95965	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q14624	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Secreted.
Q9NZM3	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm.
O15063	reviewed	Homo sapiens (Human)	
O60268	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:17010949}.
Q7Z7F0	reviewed	Homo sapiens (Human)	
Q9ULL0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250|UniProtKB:E9Q0C6}. Note=Localizes to the sex body in spermatocyte, acrosome, and near the ectoplasmic specialization. {ECO:0000250|UniProtKB:E9Q0C6}.
A8MWY0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q9P260	reviewed	Homo sapiens (Human)	
Q96PW8	reviewed	Homo sapiens (Human)	
Q9NYS0	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15024091}.
Q9NYR9	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
C9JR72	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21109227, ECO:0000269|PubMed:22542517}.
Q16322	reviewed	Homo sapiens (Human)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:10836990}; Multi-pass membrane protein {ECO:0000269|PubMed:10836990}.
