Entry	Status	Organism	Subcellular location [CC]
Q9W485	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9V427	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255|PROSITE-ProRule:PRU00351}. Cell junction, gap junction. Cytoplasm. Apical cell membrane. Apicolateral cell membrane. Basolateral cell membrane. Lateral cell membrane. Note=In ovary, localizes to the apicolateral membrane between follicle cells and to the apical membrane between follicle cells and germline cells. Accumulates in the apicolateral membrane of epithelial cells in the epidermis. In salivary gland cells, accumulates in the basolateral membrane. In hindgut epithelial cells, accumulates in the lateral membrane. In nurse cells, localizes around the nuclei at oogenesis stage 10a and then, during stages 10b and 11, in cytoplasmic clouds and particles which become delivered into the oocyte during nurse cell regression.
Q9VJK8	reviewed	Drosophila melanogaster (Fruit fly)	
Q9V3I5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10445035}. Chromosome {ECO:0000269|PubMed:10445035}. Note=Associates with chromosomes throughout the cell cycle. Localizes to interband regions along the polytene chromosomes and is enriched almost two-fold on the male X chromosome compared to the autosome.
Q9I7K0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11742088, ECO:0000269|PubMed:16518797}. Cytoplasm {ECO:0000269|PubMed:11742088, ECO:0000269|PubMed:16518797}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11742088, ECO:0000269|PubMed:16518797}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:11742088, ECO:0000269|PubMed:16518797}.
Q24592	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Endomembrane system {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Note=Wholly intracellular, possibly membrane associated. {ECO:0000250}.
P18289	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9224723}.
Q7JYV7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|HAMAP-Rule:MF_03173}.
P08510	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:2448636}; Multi-pass membrane protein {ECO:0000305}.
P16905	reviewed	Drosophila melanogaster (Fruit fly)	
P16912	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VMJ7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000255|PROSITE-ProRule:PRU00537, ECO:0000269|PubMed:17311883}.
Q9TVP3	reviewed	Drosophila melanogaster (Fruit fly)	
Q9W0K0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q9VD28	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9U915	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000255|HAMAP-Rule:MF_03168}. Mitochondrion intermembrane space {ECO:0000255|HAMAP-Rule:MF_03168}. Note=Predominantly mitochondrial. {ECO:0000255|HAMAP-Rule:MF_03168}.
Q03042	reviewed	Drosophila melanogaster (Fruit fly)	
P46824	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.
Q8INQ7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P08111	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane. Secreted, extracellular space, extracellular matrix. Note=Intercellular matrix.
P10105	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
O77459	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9VFG8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Apical cell membrane. Note=Localizes at the apical cortex of epithelial cells and cytoplasmic, punctate.
Q24371	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P08928	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7593280, ECO:0000269|PubMed:9199347}. Nucleus inner membrane {ECO:0000269|PubMed:16439308}. Nucleus envelope {ECO:0000269|PubMed:15035436, ECO:0000269|PubMed:16439308, ECO:0000269|PubMed:8999964, ECO:0000269|PubMed:9199347, ECO:0000269|PubMed:9632815}. Nucleus lamina {ECO:0000269|PubMed:18723885}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:16439308}. Cytoplasm {ECO:0000269|PubMed:9199347}. Note=Nuclear periphery (PubMed:7593280). At metaphase and anaphase, weakly expressed in the nuclear envelope and spindle poles (PubMed:16439308). Expression in oocyte cytoplasm increases after stages 6 to 7 of egg development (PubMed:9199347). {ECO:0000269|PubMed:16439308, ECO:0000269|PubMed:7593280, ECO:0000269|PubMed:9199347}.
P20348	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VJ97	reviewed	Drosophila melanogaster (Fruit fly)	
M9NE38	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:21930794}. Note=Colocalizes with actin filaments. {ECO:0000269|PubMed:21930794}.
P13054	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
Q7KVW5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
F0JAI6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21912673}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:21912673}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:21912673}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:21912673}. Note=During metaphase expressed in the kinetochores. During anaphase expression in the kinetochores progressively increases, and at late anaphase it is also expressed in the microtubules, specifically in the central spindle and centrosomal region. During telophase expression increases in the microtubules, and it is associated with residual spindle microtubules between chromosomes that have separated. At interphase it is expressed in the cytoplasm particularly around the nucleus. {ECO:0000269|PubMed:21912673}.
Q9VWH8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q02280	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:15901771}; Multi-pass membrane protein {ECO:0000269|PubMed:15901771}. Note=Eag recruits CASK to the plasma membrane.
P32023	reviewed	Drosophila melanogaster (Fruit fly)	
Q9W1U4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Chromosome, centromere {ECO:0000269|PubMed:14681690}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:14681690}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:14681690}. Note=Primarily restricted to centromeric regions of chromosomes during both metaphase and anaphase. Not localized on spindle poles throughout mitosis. Concentrated on the plus ends of kinetochore microtubules embedded in the kinetochore.
A1ZB86	reviewed	Drosophila melanogaster (Fruit fly)	
P54367	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15691767, ECO:0000269|PubMed:8832407}. Nucleus {ECO:0000269|PubMed:15691767, ECO:0000269|PubMed:8832407}. Note=Levels in the nucleus are significantly increased after DNA damage. {ECO:0000269|PubMed:8832407}.
Q9V333	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00537}.
P12080	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:19035354}; Single-pass type I membrane protein {ECO:0000269|PubMed:19035354}. Lateral cell membrane {ECO:0000269|PubMed:19035354}; Single-pass type I membrane protein {ECO:0000269|PubMed:19035354}. Basal cell membrane {ECO:0000269|PubMed:19035354}; Single-pass type I membrane protein {ECO:0000269|PubMed:19035354}. Note=During mid-oogenesis, localizes to the apical, to the lateral and to the basal membranes of follicle cells. Apical membrane localization peaks at oogenesis stages 9 and 10A in columnar follicle cells overlying the oocyte while decreases in the most posterior follicle cells. During embryogenesis, at the end of germband extension concentrates at the basal membrane of mesodermal cells, where they adhere to the ectoderm. Then, in visceral mesoderm localizes basally, whereas in somatic mesoderm is homogenously distributed.
Q9VHH9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q7KHG2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11152631, ECO:0000269|PubMed:12015288}.
P16911	reviewed	Drosophila melanogaster (Fruit fly)	
P17210	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.
P20349	reviewed	Drosophila melanogaster (Fruit fly)	
P17970	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P17972	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9VMC9	reviewed	Drosophila melanogaster (Fruit fly)	
Q03043	reviewed	Drosophila melanogaster (Fruit fly)	
A1ZAJ2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17643120}. Note=Microtubule-associated. {ECO:0000269|PubMed:17643120}.
Q9VTY4	reviewed	Drosophila melanogaster (Fruit fly)	
Q9V780	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VAW5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:10878606, ECO:0000269|PubMed:14668392, ECO:0000269|PubMed:17951964}.
P16621	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
P07189	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VH19	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15557119}. Note=Found in ring-like structures resembling invadopodia. In migrating cells it relocalizes from internal structures to the leading edge of cells.
Q9VTU0	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VN27	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9VC35	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:26512105}; Multi-pass membrane protein {ECO:0000255}.
Q9VRN5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q7KNS3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000255|HAMAP-Rule:MF_03141}. Cytoplasm, cytoskeleton, spindle pole. Chromosome, centromere, kinetochore. Note=Localizes to the plus end of microtubules. Also localizes to the mitotic spindle poles from late prophase through to telophase and to kinetochore microtubules in metaphase. Localization to kinetochore microtubules is reduced in anaphase and telophase. In oocytes, it concentrates in the cortex from stage 5 of oogenesis.
Q8MRQ4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q7KUT2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03120, ECO:0000269|PubMed:20930118}.
Q9VW97	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17434130}. Chromosome {ECO:0000269|PubMed:17434130}. Note=In early cleavage, protein displays a uniform nuclear distribution. At metaphase, protein is detected at the chromosome periphery, and between the chromosomes during anaphase. A rather uniform interphase chromatin association is detected until syncytial blastoderm. When cellular blastoderm is formed (cycle 14), protein is preferably associated with pericentric heterochromatin situated at the apical pole of blastoderm nuclei. Later in development, protein is only found over euchromatin. In the germline precursor pole cells, protein remains uniformly distributed within the nucleus.
Q9W590	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18628395}. Note=Punctate distribution.
P07247	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:3112773}. Note=Chromatin associated.
Q94901	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9491990}. Nucleus {ECO:0000269|PubMed:9491990}. Note=The precise location within neurons varies according to the type of neuron, being cytoplasmic in CCAP neurons and nuclear in the CNS.
P14083	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00320}.
Q59DY5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16475980}.
A1Z9E2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
O46108	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VKY1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:19710173}; Peripheral membrane protein {ECO:0000269|PubMed:19710173}. Cytoplasm {ECO:0000269|PubMed:19710173}. Note=In wing imaginal disks, strong cytoplasmic expression in the wing pouch but in regions of the wing hinge preferentially expressed in the sub-apical membrane. {ECO:0000269|PubMed:19710173}.
P81829	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
P82384	reviewed	Drosophila melanogaster (Fruit fly)	
Q95028	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9V4Z9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10837029}. Nucleus {ECO:0000269|PubMed:10837029}. Note=Cytoplasmic in the half of the parasegment, posterior to the engrailed (en) domain, and nuclear in the half of the parasegment anterior to the en domain.
O46107	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q8IR79	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Cleavage furrow. Midbody. Note=Localizes to the cleavage furrow and the midbody at cytokinesis.
Q7KQZ4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12538650, ECO:0000269|PubMed:8050351}.
Q9V5M3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
Q9VXY7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12077142, ECO:0000269|PubMed:12676093, ECO:0000269|PubMed:14550535}. Lipid droplet {ECO:0000269|PubMed:12077142, ECO:0000269|PubMed:12676093, ECO:0000269|PubMed:14550535}. Note=Cytoplasm and on surface of neutral lipid storage droplets in oocytes. Colocalizes with Lsd-1 to the droplet surface in cells of fat bodies. {ECO:0000269|PubMed:14550535}.
P11996	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space.
Q9VJD2	reviewed	Drosophila melanogaster (Fruit fly)	
Q7JQW6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03123}.
O61267	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:9507063}. Note=Speckled subnuclear compartment.
P42284	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
Q867Z4	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
Q7JZV0	reviewed	Drosophila melanogaster (Fruit fly)	
P92201	reviewed	Drosophila melanogaster (Fruit fly)	
Q86S05	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12524348}. Note=Found in the cytoplasm of many neuronal and glial cells in the brain and ventral ganglion, and in imaginal disks. {ECO:0000269|PubMed:12524348}.
Q7KRI2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12556479}.
Q9VDL1	reviewed	Drosophila melanogaster (Fruit fly)	
A1Z7G7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000250|UniProtKB:O88923, ECO:0000255}.
P37159	reviewed	Drosophila melanogaster (Fruit fly)	
P37161	reviewed	Drosophila melanogaster (Fruit fly)	
Q9W349	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00399}.
Q9VT67	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VCI3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12077142}. Lipid droplet {ECO:0000269|PubMed:12077142}. Note=Cytoplasmic and in lipid storage droplets of adipocytes of first instar larvae. Colocalizes with Lsd-2 on the surface of neutral lipid storage droplets in cells of fat bodies.
P37160	reviewed	Drosophila melanogaster (Fruit fly)	
P83104	reviewed	Drosophila melanogaster (Fruit fly)	
Q9W328	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
P53624	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:P39098}; Single-pass type II membrane protein {ECO:0000305}.
Q9VHD3	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9VZL6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Lysosome {ECO:0000250}.
Q9VK13	reviewed	Drosophila melanogaster (Fruit fly)	
P07190	reviewed	Drosophila melanogaster (Fruit fly)	
O16011	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9334280}.
Q9VVX5	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
P83971	reviewed	Drosophila melanogaster (Fruit fly)	
P83972	reviewed	Drosophila melanogaster (Fruit fly)	
P29615	reviewed	Drosophila melanogaster (Fruit fly)	
Q9V3Q6	reviewed	Drosophila melanogaster (Fruit fly)	
Q95UN8	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VHD2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9VXY2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}. Cytoplasm {ECO:0000250}.
P11995	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:3097321}.
Q24388	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space.
Q9V8I2	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VB70	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VW09	reviewed	Drosophila melanogaster (Fruit fly)	
Q7KN79	reviewed	Drosophila melanogaster (Fruit fly)	
Q08694	reviewed	Drosophila melanogaster (Fruit fly)	
P42283	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
Q9V5M6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
P11997	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:3097321}.
Q8MSS1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:11076973}. Note=Lva-alpha-spectrin and Lva-CLIP-190 complexes are found at the Golgi.
Q9VNS0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus {ECO:0000269|PubMed:23913921}. Note=Component of the meiotic nuage, also named P granule, a germ-cell-specific organelle required to repress transposon activity during meiosis. Vas, aub and spn-E are required for nuage localization. Shuttles between the cytoplasm and the nucleus.
Q9VVF7	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted.
P54357	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VM51	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:26462626}; Multi-pass membrane protein {ECO:0000255}.
Q8IQF1	reviewed	Drosophila melanogaster (Fruit fly)	
P13469	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus.
P46150	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:8666669}. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}.
Q7JUX9	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
O46040	reviewed	Drosophila melanogaster (Fruit fly)	
Q8IQG1	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15975907}. Nucleus {ECO:0000269|PubMed:15975907}. Note=Trc colocalizes with Mob1 to the cell periphery in wing cells and wing hairs. {ECO:0000269|PubMed:15975907}.
Q9VBL6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:7711745}.
Q9VUX2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000269|PubMed:15760269, ECO:0000269|PubMed:15829515}. Note=Localizes at the apical cortex of cells.
Q9VWN5	reviewed	Drosophila melanogaster (Fruit fly)	
P53777	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q86B87	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10790390, ECO:0000269|PubMed:11106742, ECO:0000269|PubMed:11350941, ECO:0000269|PubMed:15574329, ECO:0000269|PubMed:16209949, ECO:0000269|PubMed:16286005, ECO:0000269|PubMed:21304601, ECO:0000269|PubMed:8248257, ECO:0000269|PubMed:9491892}. Chromosome {ECO:0000269|PubMed:10790390, ECO:0000269|PubMed:11106742, ECO:0000269|PubMed:11350941, ECO:0000269|PubMed:15574329, ECO:0000269|PubMed:16209949, ECO:0000269|PubMed:16286005, ECO:0000269|PubMed:21304601, ECO:0000269|PubMed:8248257, ECO:0000269|PubMed:9491892}. Note=Colocalizes with other elements of the gypsy chromatin insulator complex at multiple sites on polytene chromosomes and at nuclear insulator bodies (PubMed:9491892, PubMed:11106742, PubMed:11350941, PubMed:15574329, PubMed:16209949). The unique C-termini of individual isoforms may specify binding to particular chromosomal locations (PubMed:11350941). During the G2 phase of male meiosis isoform H localizes to the nucleolus (PubMed:16286005). It subsequently localizes to the rDNA repeats of the X-Y bivalent and to multiple autosomal loci, where it remains until anaphase I (PubMed:16286005). Localization to the rDNA repeats requires SA-2, while localization to autosomal loci requires SA-2 and tef (PubMed:16286005). {ECO:0000269|PubMed:11106742, ECO:0000269|PubMed:11350941, ECO:0000269|PubMed:15574329, ECO:0000269|PubMed:16209949, ECO:0000269|PubMed:16286005, ECO:0000269|PubMed:9491892}.
Q95RA8	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Nucleus. Cytoplasm, cytosol. Cell membrane. Note=Colocalizes with wts and cyclin E at the centrosome.
Q7K0E3	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VER6	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:19590012}. Note=Localizes at the membrane of lipid vesicles. Secreted from the fat body into the hemolymph at the surface of these lipid vesicles. {ECO:0000269|PubMed:19590012}.
Q7KW39	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q02252}.
P10333	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted, extracellular space.
P91928	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:24998521}; Single-pass membrane protein {ECO:0000305}.
A2VEI2	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9BPX6}; Single-pass membrane protein {ECO:0000255}. Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q9BPX6}. Note=The topology is subject to debate. {ECO:0000250|UniProtKB:Q9BPX6}.
Q9VKJ1	reviewed	Drosophila melanogaster (Fruit fly)	
Q24400	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:8794860}. Nucleus {ECO:0000269|PubMed:8794860}.
P49657	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
O02193	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Chromosome {ECO:0000269|PubMed:20620954}. Nucleus {ECO:0000269|PubMed:20620954}.
Q9VUY0	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q01644	reviewed	Drosophila melanogaster (Fruit fly)	
Q9VW14	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9HC36}.
Q9VUM0	reviewed	Drosophila melanogaster (Fruit fly)	
P50534	reviewed	Drosophila melanogaster (Fruit fly)	SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Msl-1 and msl-2 colocalize to many sites on the male X chromosome.
