Entry	Status	Organism	Subcellular location [CC]
O16264	reviewed	Caenorhabditis elegans	
Q17758	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q09422	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q9U357	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12110170}; Multi-pass membrane protein {ECO:0000269|PubMed:12110170}. Golgi apparatus membrane {ECO:0000269|PubMed:12110170}; Multi-pass membrane protein {ECO:0000269|PubMed:12110170}. Note=Predominantly located in the endoplasmic reticulum and Golgi region.
Q09448	reviewed	Caenorhabditis elegans	
O18054	reviewed	Caenorhabditis elegans	
Q22141	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P91427	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm.
Q17381	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00089, ECO:0000269|PubMed:17476212, ECO:0000269|PubMed:9584117, ECO:0000269|PubMed:9649499}. Note=Present in nuclei of all cells of larval and adult pharynx but variable in neuronal nuclei. {ECO:0000269|PubMed:17476212, ECO:0000269|PubMed:9584117, ECO:0000269|PubMed:9649499}.
Q9BKU4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12794069}.
Q09564	reviewed	Caenorhabditis elegans	
Q10944	reviewed	Caenorhabditis elegans	
Q20939	reviewed	Caenorhabditis elegans	
Q19189	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q19951	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
P34453	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Peroxisome {ECO:0000305}.
Q9N5M2	reviewed	Caenorhabditis elegans	
Q21993	reviewed	Caenorhabditis elegans	
P90925	reviewed	Caenorhabditis elegans	
Q95XM2	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q09451	reviewed	Caenorhabditis elegans	
Q19076	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305|PubMed:1652526}; Single-pass membrane protein {ECO:0000255}. Membrane {ECO:0000305|PubMed:15733671}; Lipid-anchor, GPI-anchor {ECO:0000305|PubMed:15733671}.
Q9TZH6	reviewed	Caenorhabditis elegans	
H2KYP0	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:25938815}.
Q19541	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24696453}. Nucleus {ECO:0000269|PubMed:24696453}. Note=Expressed predominantly in the cytoplasm. A small fraction is nuclear or located near the nucleus. {ECO:0000269|PubMed:24696453}.
O02164	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:25807459}; Multi-pass membrane protein {ECO:0000255}.
Q27873	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm.
Q17850	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8824291, ECO:0000269|PubMed:9535804}; Peripheral membrane protein {ECO:0000269|PubMed:8824291, ECO:0000269|PubMed:9535804}. Cytoplasm {ECO:0000269|PubMed:19023419}. Cell projection, axon {ECO:0000269|PubMed:9535804}. Perikaryon {ECO:0000269|PubMed:9535804}. Note=Co-localizes with ced-10/rac-1 and cdc-42 at hypodermal cell boundaries during embryo elongation (PubMed:8824291). Preferentially enriched at pharyngeal muscle cells boundaries (PubMed:9535804). In CAN neurons, detected in the cell bodies and along the axons (PubMed:9535804). Remains diffused in the cytoplasm during distal tip cell (DTC) migration (PubMed:19023419). {ECO:0000269|PubMed:19023419, ECO:0000269|PubMed:8824291, ECO:0000269|PubMed:9535804}.
Q93841	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
G5EFI8	reviewed	Caenorhabditis elegans	
Q22070	reviewed	Caenorhabditis elegans	
O45420	reviewed	Caenorhabditis elegans	
Q20679	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Rough endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Lumenal side {ECO:0000250}.
Q95XX1	reviewed	Caenorhabditis elegans	
Q17435	reviewed	Caenorhabditis elegans	
Q9NAM7	reviewed	Caenorhabditis elegans	
Q19157	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9885243}. Nucleus {ECO:0000269|PubMed:9885243}.
G5EBH0	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Perikaryon {ECO:0000269|PubMed:10571227}. Cell projection, axon {ECO:0000269|PubMed:10571227}. Cell junction, synapse {ECO:0000269|PubMed:10571227}. Cell junction, adherens junction {ECO:0000269|PubMed:10571227}. Note=Present in neuronal cell somas and axon processes of the nerve ring in head ganglia. Present in the adherens junction of intestinal cells. {ECO:0000269|PubMed:10571227}.
Q10949	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Phosphatidylserine decarboxylase beta chain: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03208}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208}.; SUBCELLULAR LOCATION: Phosphatidylserine decarboxylase alpha chain: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03208}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03208}; Intermembrane side {ECO:0000255|HAMAP-Rule:MF_03208}. Note=Anchored to the mitochondrial inner membrane through its interaction with the integral membrane beta chain. {ECO:0000255|HAMAP-Rule:MF_03208}.
Q9XWV2	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Lysosome {ECO:0000250}.
Q11087	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
O18209	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:16466390}.
P50093	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12794069}; Single-pass type II membrane protein {ECO:0000269|PubMed:12794069}; Intermembrane side {ECO:0000269|PubMed:12794069}.
Q9XZI6	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane, clathrin-coated pit {ECO:0000269|PubMed:10397769}. Golgi apparatus {ECO:0000269|PubMed:10397769}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000269|PubMed:10397769}. Note=Colocalized with clathrin in the Golgi area.
Q94131	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasm, cytoskeleton, spindle. Cytoplasmic granule. Note=Initially associates with both centrosomes of the mitotic spindle. Rapidly disappears from the centrosome destined for the somatic daughter and persists in the centrosome of the daughter that becomes the next germline blastomere. Accumulates in larger cytoplasmic granules (P granules), which are visible around the nuclei in the micrographs.
Q9TXI7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus outer membrane {ECO:0000269|PubMed:11927551}; Peripheral membrane protein {ECO:0000269|PubMed:11927551}. Cytoplasm {ECO:0000269|PubMed:11927551}. Cytoplasmic granule {ECO:0000269|PubMed:11927551}. Cell projection, phagocytic cup {ECO:0000269|PubMed:18425118}. Note=Colocalizes with rab-5 and dyn-1 at the phagocytic cup. {ECO:0000269|PubMed:18425118}.
P34331	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:10660671, ECO:0000269|PubMed:18305005, ECO:0000269|PubMed:22018922}. Midbody {ECO:0000269|PubMed:10660671, ECO:0000269|PubMed:18305005}. Cytoplasm {ECO:0000269|PubMed:18199581, ECO:0000269|PubMed:18305005, ECO:0000269|PubMed:18316412, ECO:0000269|PubMed:20823068, ECO:0000269|PubMed:22018922}. Nucleus {ECO:0000269|PubMed:10660671, ECO:0000269|PubMed:22018922}. Chromosome {ECO:0000269|PubMed:10660671, ECO:0000269|PubMed:22018922}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:22018922}. Note=In mitosis, remains associated with centrosomes entering prophase through to anaphase. During metaphase, embryos show anterior enrichment and located to the chromosomes of the metaphase plate. In meiosis, detected at centrosomes after pronuclear meeting in post-meiotic 1-cell embryos. Associated with chromatin during chromosome segregation of anaphase and in the region between the dividing chromosomes. Cytoplasmic in mature, unfertilized oocytes (PubMed:10660671). Asymmetric cytoplasmic localization is regulated by mex-5 and mex-6 (PubMed:18199581, PubMed:18316412). {ECO:0000269|PubMed:10660671, ECO:0000269|PubMed:18199581, ECO:0000269|PubMed:18316412}.
G5EDY0	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell projection, phagocytic cup {ECO:0000269|PubMed:22272187}. Cytoplasmic vesicle, phagosome membrane {ECO:0000269|PubMed:22272187}; Peripheral membrane protein {ECO:0000269|PubMed:22272187}. Cytoplasm {ECO:0000269|PubMed:22272187}. Note=Localizes transiently to pseudopods and nascent phagosomes during cell corpse engulfment. {ECO:0000269|PubMed:22272187}.
Q09298	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
Q22267	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q20845	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P52057	reviewed	Caenorhabditis elegans	
Q09525	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
O62146	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9BL07	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q17446	reviewed	Caenorhabditis elegans	
Q95ZI6	reviewed	Caenorhabditis elegans	
Q09624	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Cell projection, cilium {ECO:0000269|PubMed:17581863}. Note=localizes to both the ciliary base and cilium proper.
Q9U1S7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}; Multi-pass membrane protein {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Cell projection, cilium membrane {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Cell projection, cilium {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411, ECO:0000269|PubMed:26150102}. Cell projection, axon {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Cell projection, dendrite {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Perikaryon {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}. Note=Synthesized in the endoplasmic reticulum, and then packaged into vesicles that are transported to the ciliary base and inserted into the ciliary membrane. Localizes to both the ciliary base and cilium proper. {ECO:0000269|PubMed:11553327, ECO:0000269|PubMed:12411744, ECO:0000269|PubMed:15563610, ECO:0000269|PubMed:15753033, ECO:0000269|PubMed:16481400, ECO:0000269|PubMed:16943275, ECO:0000269|PubMed:17581863, ECO:0000269|PubMed:18037411}.
O45657	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
P34409	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
G5EGK8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Perikaryon {ECO:0000269|PubMed:20392746}. Cell projection, axon {ECO:0000269|PubMed:20392746}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:17218259}. Cytoplasm {ECO:0000269|PubMed:17218259}. Note=Localizes to the margins of VD neuron growth cones and to small transport vesicles (PubMed:20392746). During mitosis, localizes around chromatin after the nuclear envelope breakdown (PubMed:17218259). {ECO:0000269|PubMed:17218259, ECO:0000269|PubMed:20392746}.
Q9XW79	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11896188}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:11896188}. Note=Localizes at centrosomes from prophase to telophase but dot during interphase. Locolaized to cytoplasm throughout the cell cycle.
Q11186	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:20176933, ECO:0000269|PubMed:25202121, ECO:0000269|PubMed:26083785, ECO:0000269|PubMed:26098762}. Cell membrane {ECO:0000255}; Single-pass type II membrane protein {ECO:0000255}. Cytoplasm {ECO:0000269|PubMed:26098762}. Note=Accumulates in the cytoplasm when phosphorylated and within lipid droplets when unphosphorylated during the dauer phase (PubMed:26098762). Localization on lipid droplets enhanced by interaction with cgi-58 (PubMed:26083785). {ECO:0000269|PubMed:26083785, ECO:0000269|PubMed:26098762}.
Q9U2B7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9ULT6}; Single-pass membrane protein {ECO:0000255}. Early endosome {ECO:0000269|PubMed:24401370, ECO:0000269|PubMed:25448694}. Late endosome {ECO:0000269|PubMed:24401370}. Perikaryon {ECO:0000269|PubMed:25448694}. Cell projection, axon {ECO:0000269|PubMed:25448694}.
Q22949	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9N4H4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q20085	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10209262}. Note=Observed in the nucleus during prophase and metaphase.
Q09496	reviewed	Caenorhabditis elegans	
O45228	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
G5EBX9	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11312268}; Lipid-anchor {ECO:0000269|PubMed:11312268}. Perikaryon {ECO:0000269|PubMed:11312268}. Cell projection, dendrite {ECO:0000269|PubMed:11312268}. Cell projection, axon {ECO:0000269|PubMed:11312268}. Cell projection, cilium {ECO:0000269|PubMed:11312268}.
O62090	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12023307, ECO:0000269|PubMed:16077004}. Nucleus {ECO:0000269|PubMed:12023307, ECO:0000269|PubMed:16077004}. Cytoplasm, cell cortex {ECO:0000269|PubMed:12023307, ECO:0000269|PubMed:16077004}. Note=Subcellular location was measured using a GFP reporter gene. Location of the pry-1:GFP fusion protein ranges from plasma membrane and cytoplasmic dots to diffuse cytoplasmic and nuclear staining. This difference may be due to variations in expression levels of the fusion protein in different transgenic lines. {ECO:0000269|PubMed:12023307, ECO:0000269|PubMed:16077004}.
Q10666	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:10380924, ECO:0000269|PubMed:15649465, ECO:0000269|PubMed:25569233}. Cytoplasm {ECO:0000269|PubMed:10380924}. Note=Predominantly cytoplasmic but phosphorylation by the lit-1/wrm-1 complex causes translocation to the nucleus. {ECO:0000269|PubMed:10380924}.
P49595	reviewed	Caenorhabditis elegans	
P34622	reviewed	Caenorhabditis elegans	
Q9N2L7	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22018921, ECO:0000269|PubMed:22018922}. Cytoplasm {ECO:0000269|PubMed:18199581}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:22018922}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:22018922}. Chromosome {ECO:0000269|PubMed:22018921, ECO:0000269|PubMed:22018922}. Note=During meiosis I, localizes to chromosome pairing centers formed at the nuclear envelope in early pachytene and then to the synaptonemal complex in mid and late pachytene (PubMed:22018922, PubMed:22018921). Co-localizes at pairing centers with him-8, zim-3, zyg-12 and sun-1 and partially with plk-1 in early prophase (PubMed:22018922, PubMed:22018921). Co-localizes with syp-1 in synapsed chromosomes at pachytene (PubMed:22018921). Localizes asymmetrically in the 1-cell embryo which results in higher levels in the somatic cell AB than in the germline blastomere P1 (PubMed:18199581). {ECO:0000269|PubMed:18199581, ECO:0000269|PubMed:22018921, ECO:0000269|PubMed:22018922}.
O44514	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11703092, ECO:0000269|PubMed:26657059}. Cytoplasm {ECO:0000269|PubMed:26657059}. Cell projection, axon {ECO:0000269|PubMed:26657059}. Cell projection, dendrite {ECO:0000269|PubMed:26657059}. Cell projection, cilium {ECO:0000269|PubMed:26657059}.
P34291	reviewed	Caenorhabditis elegans	
P34471	reviewed	Caenorhabditis elegans	
P49596	reviewed	Caenorhabditis elegans	
Q9XTT8	reviewed	Caenorhabditis elegans	
Q20390	reviewed	Caenorhabditis elegans	
C7IVR4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Isoform d: Cytoplasm {ECO:0000269|PubMed:22363008}. Note=Forms aggregates. {ECO:0000269|PubMed:22363008}.; SUBCELLULAR LOCATION: Isoform a: Cytoplasm {ECO:0000269|PubMed:22363008}. Note=Does not form aggregates. {ECO:0000269|PubMed:22363008}.; SUBCELLULAR LOCATION: Isoform b: Cytoplasm {ECO:0000269|PubMed:22363008}. Note=Does not form aggregates. {ECO:0000269|PubMed:22363008}.
Q21193	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.
P34522	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
O18216	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
Q09549	reviewed	Caenorhabditis elegans	
Q22329	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q17428	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q19857	reviewed	Caenorhabditis elegans	
G5EFU0	reviewed	Caenorhabditis elegans	
O17405	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q8MXI4	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11703092}.
Q9XUE6	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
O76840	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.
Q10124	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Isoform a: Nucleus {ECO:0000269|PubMed:12486229, ECO:0000269|PubMed:22870397}. Note=Forms aggregates in the nucleus. {ECO:0000269|PubMed:22870397}.
Q9XW16	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16317718}. Note=Also localised at cell-cell contacts at the early embryonic stages.
O17071	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
P34481	reviewed	Caenorhabditis elegans	
P34369	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P91477	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.
Q19775	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cell junction, synapse {ECO:0000269|PubMed:21968191}. Note=Localizes to presynaptic terminals of motor neurons in the dorsal nerve cord. {ECO:0000269|PubMed:21968191}.
P41951	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q20443	reviewed	Caenorhabditis elegans	
P42001	reviewed	Caenorhabditis elegans	
P52012	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q09928, ECO:0000250|UniProtKB:Q13356}.
Q18787	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.
O17828	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24696457, ECO:0000269|PubMed:25373775}. Chromosome {ECO:0000269|PubMed:24696457}. Note=Concentrated in nuclear foci of pachytene germ cells (PubMed:25373775, PubMed:24696457). Colocalizes with snpc-4 in nuclear foci in a mutually dependent fashion (PubMed:25373775). {ECO:0000269|PubMed:24696457, ECO:0000269|PubMed:25373775}.
Q22006	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P53877}.
Q20938	reviewed	Caenorhabditis elegans	
Q0G819	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Perikaryon {ECO:0000269|PubMed:12221132}. Cell projection, cilium {ECO:0000269|PubMed:16481400}. Cytoplasm {ECO:0000269|PubMed:12221132}.; SUBCELLULAR LOCATION: Isoform a: Perikaryon {ECO:0000269|PubMed:11879652}. Cell projection, dendrite {ECO:0000269|PubMed:11879652}. Cell projection, axon {ECO:0000269|PubMed:11879652}. Cell projection, cilium {ECO:0000269|PubMed:11879652}. Cytoplasm {ECO:0000269|PubMed:11879652}.
Q9BIB3	reviewed	Caenorhabditis elegans	
Q9NES8	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21878498}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:21878498}. Note=Cytoplasmic localization during interphase, enriched at the mitotic spindle matrix during metaphase and released from the spindle during anaphase. {ECO:0000269|PubMed:21878498}.
O02334	reviewed	Caenorhabditis elegans	
Q20025	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
P34286	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.
H2L0G5	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:21215260}; Multi-pass membrane protein {ECO:0000255}. Cell junction, adherens junction {ECO:0000269|PubMed:21215260}. Note=Co-localizes with ajm-1, an adherens junction marker in hypodermal cells and vulval toroids. {ECO:0000269|PubMed:21215260}.
Q95008	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
O76387	reviewed	Caenorhabditis elegans	
Q10051	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9UMS4}. Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q9UMS4}.
O16368	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q27488	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q09583	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
O02058	reviewed	Caenorhabditis elegans	
Q03602	reviewed	Caenorhabditis elegans	
Q20757	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17234175, ECO:0000269|PubMed:18695046}. Cytoplasm, P-body. Note=Localizes to perinuclear and cytoplasmic P granules. {ECO:0000269|PubMed:17234175, ECO:0000269|PubMed:18695046}.
O17732	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P11154}.
Q18115	reviewed	Caenorhabditis elegans	
O61742	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:26828939}. Nucleus {ECO:0000269|PubMed:26828939}.
P28191	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
P34442	reviewed	Caenorhabditis elegans	
Q20585	reviewed	Caenorhabditis elegans	
Q09622	reviewed	Caenorhabditis elegans	
P91134	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03125}.
P28192	reviewed	Caenorhabditis elegans	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
